,seller_id,seller_state
513,48436dade18ac8b2bce089ec2a041202,SP
514,f5f2ab9bdb6b30c14c61be68c5ed37da,SP
515,8ed8ea9a57c862f2c18c2fe41f601d56,SC
516,c76d418370990614e89e956c7a7567d9,SP
517,ceb7b4fb9401cd378de7886317ad1b47,RJ
518,ea846a0e7ad98a741783e886d89dfa44,SP
519,2c54051840f19eca309a5423cf22df36,PR
520,ee27a8f15b1dded4d213a468ba4eb391,GO
521,69b5eaa096c3f9d1e5c398c597f567d6,SP
522,5b92bfa4120daa27c574daa2e386c693,SP
523,1554a68530182680ad5c8b042c3ab563,MG
524,fc38b5dceee1a730fad8853453437fbd,SP
525,152ee17e4c8aaf53dac99f3462e4999b,SC
526,fac35d150712afb921ec59ac5f39bb11,MG
527,04aa0a1c5ce6b222003403a3e11c3cc0,SP
528,ede0c03645598cdfc63ca8237acbe73d,SP
529,1e47defeeadeca0e9a18fa5a9311e735,SP
530,a7b7354cc588f7566a848bcbb1ce3d96,SP
531,ef0ace09169ac090589d85746e3e036f,RJ
532,a7dc4098e4da6e41b426269d12ae7e91,SP
533,918717417d88a9f9ae9735567e6c7682,SP
534,26f6b7ab07be3e9e69ce82a6552efc19,RJ
535,cad9969167c09b48ae6f1d123f7fa68d,MG
536,7c4adcc13272c0e26fa23aac642adb7b,RJ
537,f19516b9ff26bfeb091b30108db4ddbd,SP
538,ed8cb7b190ceb6067227478e48cf8dde,SP
539,97e50a621f8e801f4baf69e08687c192,SP
540,562f8cfc51f265411f487d07e9c40e7f,MG
541,a21c11ec5c3f03e7cc9f9203bff9e1c6,SP
542,97e4a63591ca439a2b8b7efd20e6e19e,RJ
543,07017df32dc5f2f1d2801e579548d620,PB
544,52092ddbd3a58c450a4459bf051b2287,SP
545,1a8e2d9c38b84a9702ac7922924b0573,SC
546,f1198c871e0171278b63f40d112caeec,SP
547,87142160b41353c4e5fca2360caf6f92,RS
548,a0e19590a0923cdd0614ea9427713ced,PR
549,289cdb325fb7e7f891c38608bf9e0962,SP
550,11305281b50fff20ae8bb473f8e11876,MG
551,723a46b89fd5c3ed78ccdf039e33ac63,RS
552,d9b00a97818674c7f8d8b1ef0e689679,PR
553,9d681c7e12db302cb261e721040dde65,PR
554,c7bb64409aa480bb7d0335faaaf3d242,SC
555,bb7ad8a45c027be8ab075b8e465f8ca0,SC
556,8a207b6080964f3c1fc9d35bd6096ba4,SP
557,fa1c13f2614d7b5c4749cbc52fecda94,SP
558,bf100ecb7997df312b285358fb32f92c,PR
559,3504c0cb71d7fa48d967e0e4c94d59d9,SP
560,164a5a8794e6d42e14f55e447b12a3bc,PR
561,de09d00cfc265b8804c7df34075a68fa,SP
562,638cba8be1fb599bbb76fd6948351eb3,SP
563,2f73e04d12cdf0c945ded66bb3fcf6c7,ES
564,fbc14c0cf93505ef89f64665ffa4a7b5,SP
565,c3ee2331a724e6fc02c4b698b57a73f3,SP
566,e9874ae10b2d60d43917b6bbfa13a599,PR
567,df47da4ae86fa4db890d05aaf24e21d8,SP
568,ddd51ae8cda92f3995a51fc0f0f3eec7,RJ
569,e644cbadf7eeb30d0d29f335ce7d52ec,SP
570,2bdb95a56a36ebbc6640337ac5eac174,SP
571,34d1ca11b242c0fee2c834ae8d788566,MG
572,324583d68897f5ddbaf38f6248322176,SP
573,96493fab2fbb13a14d0c0e8772eef5c3,SP
574,d4ffeb15b67e81ff9af2b4252d99fb7e,SP
575,b5d034ac251546e25afe9067f05c1539,SP
576,8a1ff5c35f6595a73fef4c7b96e4908a,PR
577,a150c540f572d0fb53992264bc5c10b5,SP
578,7c1fea10b5b006671d608b1d7c446ec4,SP
579,b6e1504972665f739dec4facb9943775,SP
580,f76a3b1349b6df1ee875d1f3fa4340f0,SP
581,99eaacc9e6046db1c82b163c5f84869f,SP
582,8603f0038fe0e52fedd3382d266723de,SC
583,d98eec89afa3380e14463da2aabaea72,RS
584,ab75b89cc49c9ab3160d0c91565a442a,SP
585,08084d990eb3f53af056ccbc1730c8a7,SP
586,d85efbc8eff2b7adf524e2820569adc8,SP
587,23613d49c3ac2bd302259e55c06c050c,SP
588,87d3c3aeb3ead335511b3ce315eb341e,SP
589,93b9a99027bd8bd6af682aff18dd19bf,SP
590,0bf0150d5b9d60d9cd2906003332f085,SP
591,7ecef8194babfec876ca720714327841,SP
592,87b4428a334b8f676fd9a7f3bf544fb5,SP
593,30829ded4523ab9224b93bc49a62c95f,RS
594,dcb7367a92f5ffb89f1e2152ed260285,SP
595,513a54369b6a8a6602fcb0e129c6d78d,SP
596,5075aaa8404020ae6aa8bf4792099b41,MG
597,d354c38a7182125a748cb10474fe963b,RJ
598,4be9ae93c4fc0f41713d71a4194ee1b3,MG
599,e0487761face83d64fcada2408959a36,SP
600,9996ae921c50e8dff411ac69c0b4bb8b,SP
601,c3cfdc648177fdbbbb35635a37472c53,PR
602,c8cc60ffd415254af5d9b9f34f32c369,SP
603,1ce3ae5a399804d1a87e706f8a813c3e,SC
604,5f26c1408a65b42a7224cd463bdf3292,PR
605,e59e575a175fadcadf8479e191770425,RJ
606,2138ccb85b11a4ec1e37afbd1c8eda1f,SP
607,83d458c0d6d4f94295d63f091460bd60,SP
608,ef30892870c278497523264be1be2241,SP
609,d5b9a084373da994a6e37f732169a853,SP
610,e9c2dc0dd4ac38448289be644ac94f42,SC
611,fe87f472055fbcf1d7e691c00b1560dc,SP
612,5a32c398a06c345440bf2a683b017ad3,RJ
613,f46490624488d3ff7ce78613913a7711,SP
614,4d0041cdbe51b4617d95c70b19decc74,MG
615,db46ca7bce82b11f7e247539271fc390,RJ
616,ad420dd0c4f92f8af951ac24b86d0cf5,MG
617,e8b4225284fbb02d16f200513f1f395d,SP
618,f61c63d13f7cd800549d5acdd390ae72,SP
619,054694fa03fe82cec4b7551487331d74,SP
620,dc50afafdfa325eadc890c7fa42a8f4e,PR
621,376d67b61dce0c990155286e7ae486a4,SP
622,7994b065a7ffb14e71c6312cf87b9de2,ES
623,a9415cf907dfa12f9ed18693244f5329,MG
624,b7d5b4b87af9d42b601865d3f3810bff,SC
625,7315baebc0572ff220d226283dc66728,SP
626,4125d9385a25e82d2f72d3a0fd55bc3f,SP
627,c8b0e2b0a7095e5d8219575d5e7e1181,SP
628,38102b031c2a15e54623d711bfc753d3,CE
629,160e4f13fd3a64b1b86807be88b5ffb0,PR
630,8ccf3cf69651cc1d8a02c8bfaf3b8568,SP
631,391fc6631aebcf3004804e51b40bcf1e,SP
632,33cbbec1e7e1044aaf11d152172c776f,RS
633,da03c298e3999e9d828591fc2179d109,SP
634,49383af7ab774e4e8f3000f49c83dc4b,SP
635,8a2d12a90e92f012ce5226fc6592b653,PR
636,52956b80ae65fda598f06f6b9943e7a9,PR
637,762ed976527cddf02787edba70fffa2a,PR
638,7994081388d55b9cf976c050653dd359,SP
639,585175ec331ea177fa47199e39a6170a,MG
640,e59aa562b9f8076dd550fcddf0e73491,PR
641,e84ad2127668df3aafc6b73531a0beb8,SP
642,1a6245add4353f18ed55138808906979,SP
643,e9779976487b77c6d4ac45f75ec7afe9,SP
644,6b90f847357d8981edd79a1eb1bf0acb,SP
645,48328ec9a579151d9cc6a86d4a59336c,RS
646,73a63f72308aa20a46f4b1632018f196,PR
647,f62d7bb4a613ec758a03342d46b580b2,MG
648,252e76235acb79183cfca6e34f13337d,SP
649,7c5b05cbdb5542049f38d90d7815b97d,SP
650,db4350fd57ae30082dec7acbaacc17f9,SP
651,845e8036c3f7bf62099352f5ed910240,RJ
652,712efd3b68f9686dc856b84abd0f21ae,PR
653,3364a91ec4d56c98e44174de954b94f6,RO
654,b00af24704019bd2e1b335e70ad11f7c,BA
655,4324dd16853115efb0fd9d0d131ba6f4,SP
656,0a198e95d32b1be2da9424c962a6ebfa,MG
657,d1a1b40ec554c593a1a99366746289dd,PR
658,55a5b51f93f2b70ea513f5a047b0262a,MG
659,6426d21aca402a131fc0a5d0960a3c90,SP
660,8a432f4e5b471f8da497d7dc517666e2,SP
661,da3fede3469bf49b7293ce3fc45b294d,SP
662,c092292535a57dacd95a8765f5518f87,RJ
663,20a8b0dc55da94fe74d112082427c84f,SP
664,bfd27a966d91cfaafdb25d076585f0da,SP
665,fadb07c842a2aef5d5a676b85f220e71,SP
666,6b15924333bd1a741595fe981ea04822,SP
667,1c83418358f249c9d6affa52d579db0e,SP
668,04e38a233f726ef161074ab1c9b0399a,SP
669,1b4b28463457a256e9a784ebe2a8f630,SP
670,db7ed69a53aa9fb1c01930ba54a88bbe,SP
671,f664f98bfda2eaf266a23ff144e7a872,SP
672,7ade73f1b9b4e965f9009a4c3a7e2c15,SP
673,a369d693961cb93b61ca2cc518872a85,SP
674,fb8904a8ea99f8831b64ce27db2c1765,SP
675,2ef086a599b597572aca4433b7ed6b3d,SC
676,134285d1f41da5c13a756ee8142c8a4e,SP
677,9ed65337433adfbedefd23dd76eaa494,SP
678,aec99834ab5d38ead22766ada8497e87,PR
679,b8578d2d823bd8e251f6fdd02b40902d,SC
680,d9d43faf741ceaa8da52fdbb81d9e0e3,SP
681,964ff64dc05b13811c6d0f41e0aa5f6b,SP
682,96e5dc09087bad639b4ee193104ec2e5,RJ
683,24c1de8d9551c0b4fbc53317d53efda8,PB
684,0336182e1b3e92f029d5354832045fdf,SP
685,c03121937e54a93fcc1825c3098bbb6e,PR
686,b87a7ea0c30fad2dd6781b74a0064859,SP
687,84c945f15571830c1a91a33978e94009,SP
688,2d378dbb39815785238c0139c7647fb7,SC
689,0b0ddbc7b9d9584f442c7ac92b0ff6c9,SP
690,51209b446b2073894bdc0face6c73ffc,ES
691,5996cddab893a4652a15592fb58ab8db,SP
692,aa8af66c623d7d544dfe4bb85b5ebe3b,MG
693,1690cada046eb7e92c12f98b1f8a8167,SP
694,385799a1cddbd26dfeb9157356a42282,SP
695,42b729f859728f5079499127a9c2ef37,SP
696,556a6409838156ea299c9d1f9e2dde43,PR
697,179d859f51292aac5c10806a356f7af9,SP
698,934ed5cd1b9c1c7382d0a94a94b9e639,PR
699,be3b4b0f050a6aa1b2d901c4b77e979f,PR
700,6806dad1da97bfb5a9038eac6881f706,PR
701,94231344608e603693b0a8891143f65d,SP
702,446cc09cdbb130904da114e807dbec40,SP
703,47efca563408aae19bb7206c2d969ea9,PI
704,00ab3eff1b5192e5f1a63bcecfee11c8,SP
705,71271995e85f5b8530be99ed54a91b89,RS
706,a435b009cd956ea60748b5cfbddf2e24,SP
707,11938fcc75f6902fea1d0a6f72b54a57,SC
708,9b76ad3d04236f76bc71c59470305e13,SP
709,d7ab82074b5f1dfba46db123df101bff,SP
710,9c0e69c7bf2619675bbadf47b43f655a,SP
711,94d76e96eedd976258cd3278ce56d5f2,SP
712,52f976b17ea7f2f087f56dcc419328f6,PR
713,4e326052e5dbba8adcd512f3450a307e,SP
714,3586b8580d9c917874e053a1bb37b5ff,SP
715,6edacfd9f9074789dad6d62ba7950b9c,SP
716,52831e5990d0771cb4951d6f12928167,SP
717,9e7c5f4d7770eab65738cca38f9efccf,SP
718,4677a5437afda5fa7140b927b07be1cc,PR
719,3e8bd881d92466e63ba9e3e809cd3c50,RJ
720,4a1917ef994878940e1fb03eeb787ad7,DF
721,334cab711dee080b079fa5779b584783,SP
722,9dd59e43f0c9f0553244e8f9c2fb247e,PR
723,ccf8813e5a7d6c84d865cd38bfc2b130,SP
724,8d956fec2e4337affcb520f56fd8cbfd,SP
725,e5a3438891c0bfdb9394643f95273d8e,SP
726,f9f68daa2af419d38f745478bcb3da1a,SP
727,138dbe45fc62f1e244378131a6801526,SP
728,5058e8c1e82653974541e83690655b4a,SP
729,cd2169d9f31ff6fbb9ca3373b0c9e354,RJ
730,15aec03fe4cf30dfa574cf550f5ff5ff,RJ
731,9674754b5a0cb32b638cec001178f799,SP
732,c161d1327ebc3a156c09582ab2f59f6c,SP
733,4d232b78ab7ef10393dc3807d827bc0d,MG
734,23ff42c4bf1f8f16cddb19d8b972974a,MG
735,d3dcf0604eabf0224fbd5948b5e02f69,SP
736,49067458c68f7701fd334ce326accbe0,MG
737,dfa0c4c6229ab200a4a1336b4d7128ff,SC
738,35281d148dcf7134bae913c57db4e6da,SP
739,76833248bbc0e65a0293ec62023e4396,SP
740,48e5ee06fb2dc74df1c711a9b6dfac2a,MG
741,2cb6eb1b7185064167657fa09f541105,MG
742,0f7eea709efdf942b5f95c7516dbacd7,SP
743,54583ab379489add547fe47b628db589,SP
744,51e0557bc7b86de13e946c60ee91ce39,MG
745,0bebbb2cea103a4a020c95d43fd7d754,SP
746,9da1ca0bef29ee170e541927a5aeabdc,SP
747,6c7d50c24b3ccd2fd83b44d8bb34e073,SP
748,3faf68a3b0af94b10bac70d86077be49,SP
749,05feb94f19d094d4b0f9281f0b1d4c99,SP
750,f650a9708fa1bab22bdd8d3a818cc415,SC
751,5cbbd5a299cab112b7bf23862255e43e,PR
752,07d75e33f2750d97d467fb57e4dfdd8a,SP
753,8a8835a43bda99fd37310ad76c457510,SP
754,ca3bd7cd9f149df75950150d010fe4a2,SP
755,323ce52b5b81df2cd804b017b7f09aa7,SP
756,ebd1417732defaf66c50b5a800eb293e,PR
757,76ea5315acb3f5f7ade3cd261faf922a,SP
758,4b1eaadf791bdbbad8c4a35b65236d52,SP
759,4cc43a222a0f94910728b62b97a8c5f8,SP
760,bc503e244f187939d10c92a5c8e378ce,SP
761,b6f52e346160519c24a23af05410ad32,SP
762,70125af26c2d6d4ef401a1d02ae7701f,GO
763,c84592044b180dec206770c38603814b,SP
764,1caf283236cd69af44cbc09a0a1e7d32,RJ
765,ba90964cff9b9e0e6f32b23b82465f7b,SP
766,5e9f5bd34e0830569f05c9d4f56e04a8,RS
767,15fa791d5e017f66402dc28c44480657,SP
768,20d83f3ef0e6925fd74bfd59170babf7,SP
769,59417c56835dd8e2e72f91f809cd4092,SP
770,a13580f0e8f782b7a543885a0ef99f08,RJ
771,ccada0ef508e698917a6eab263375905,PR
772,4bde6149c15cf7e177b36fa060dd6de8,RS
773,fe1bbc5feda5c8979a8a1b3b2512d5a6,MG
774,23a0ffca143a15b9b5bbdb7d552f626a,SP
775,32b8764b4ef628b53608fc34011fcc13,SC
776,e7df4cd29ab5abab70fb0783ddb53987,SP
777,0432ead42b6c8a0bdf68154add917fdf,SP
778,7e959205cebc10adefcb331f934238a4,SP
779,2a261b5b644fa05f4f2700eb93544f2c,SP
780,f680f85bee2d253556ac91be391d2c82,SP
781,3785b653b1b82de85ab47dd139938091,PR
782,d379f449f2a3b271bc01c0782020f705,MG
783,7ea5bfa6c340f58f8e71fc1f0412b0d6,MG
784,dc120d932ddf9d4dfb6fd68beefda622,PR
785,6902157ee16728322d61a1321fa79e58,SP
786,f3041c2e75ec683697a6a5ea82192210,MG
787,c54679b132454625907c773d273d4126,SP
788,d26aa40b90272d4843d63be7c1462c8d,SP
789,a2fa0bdc798ee84cdb08281337cf4fb6,SC
790,bd697db56ff8e7c9cd1abeb7f72029b2,SP
791,2aafae69bf4c41fbd94053d9413e87ee,RS
792,483ca627d131e18f988349b1655c0acd,SP
793,1a3df491d1c4f1589fc2b934ada68bf2,SC
794,e81e1f9c3e762e620f3fb60a51499e16,SC
795,4170f6a9367e6b5d6401d03ce6d54569,DF
796,4e480be820e37de1444325ff358c9296,MG
797,6560211a19b47992c3666cc44a7e94c0,SP
798,3da38366e7bd9baf6369071f782ecdf0,CE
799,e3e290b38963293022cdcd6db8328103,SP
800,70b52a4cfc823994561b00bad161b4ed,SP
801,c1552b1dab6e6f760950368ae61fb600,SP
802,596849622429351f47b32e6cae1055ff,SP
803,e6ffc9ac6a7adc9d16a1cfc2286dd546,SP
804,bf0045791395e66460eb04749c68672a,SP
805,718539d38d07dd351c76db862760e2e2,SP
806,b76f4d90e85657a240495c876313adc5,SP
807,979e9f8b5b39dd243a2550c8b05aecf0,SP
808,22a23e5ac7061fc538cc2a019afaaf16,MG
809,0b90b6df587eb83608a64ea8b390cf07,PR
810,9200e6ce317b67196b6b0bad4d4bd567,RJ
811,4c60877808f4318ef1107fbeb8f89afa,SP
812,3bb32fedaa74e4ad20f4ce067733bd31,SC
813,ae8bfdbf1c2a2a2dee92d799db0a31c6,PR
814,1927cdb9fa74f5270097f6250e8e8f34,SP
815,8a87611c08849ffeeccab52aa798b6c7,PR
816,679769a98cfcc6da877c8486ff1c13f3,MG
817,acf974e4d5950ad143a247471b831eb9,RS
818,20a7efa9721046319bdde5d60b6b5365,SP
819,febab0275244b9a49a623f0bd613ca2f,SP
820,f3da5b2ff499efb8d4a6d371d175d7dd,SP
821,436bf27f2f18474fc6047702e9f8a866,SP
822,d2f3e277560ed4c6361284429b00f037,SP
823,cd843d4cf8ef32827de0396605163ba3,MG
824,67883baaae6134ee81b271a542613728,SP
825,7dc9a3355bae96dd82008b313d3a456c,MG
826,05e107217c7266362fd44b75b2cd4cc4,SP
827,1acde099eb406aa220b1169b188b42da,SP
828,d97df38225e5abadaff1e72cb72b823c,SP
829,45213867cefbf2cd4c6177e10216a951,SP
830,61b893c57e33626afb104d4112b1be76,MG
831,a420f60ff1aa9acc80d0e42959f2b313,SP
832,ff4ea69c2a729e83e63c7579e4ef8170,SP
833,fa5fdc4e4bb6bd1009ad0e4ac4096562,SP
834,916748bc99315c2d202898ae58b1617e,SP
835,bc2ac6b95e1accce9858528ee566c17e,SP
836,25debeafbce801fdd479539350185eee,SP
837,02c988090b766852e088c69d7fb3b551,SP
838,e5f9e61ceb5f523cc966e0f34095032f,SC
839,ad97a199236354e53fcd91a5a913e9a2,SC
840,3606774ec64634822d78dc2db6d37045,SP
841,94165aea8a35c3c21499cbcae239b16c,MG
842,c8665a4dd081a2c436b1cd921079d0d9,SP
843,c7dcd301ecfe5ab7f778ac172cf74be7,MG
844,6c17baf138731a4aaacc3210adf2037b,SP
845,50c361bcf670d16f6df4d52de3dff924,SP
846,32e5635e63cb374eb63afdd242fb6134,RJ
847,c1f12f926d0ba950578b4fa41115cbb6,SP
848,8602a61d680a10a82cceeeda0d99ea3d,SP
849,c3acdfac4e3e97ff87529454fbc03642,SP
850,fde0cc9ea29c8ccfc0a2c22256a58c71,PR
851,e63e8bfa530fb16910dd6956e592bb81,SP
852,c4f7fee5b0db50e87766f5a4d1b1b758,SP
853,d7485b33791774c36108f8c69602d48d,PR
854,515d781150feed28a6ac091bb0e3cb8c,MS
855,e908c0f3646e8b60375734a350d95d71,SP
856,2646baaf662d4d92ac48f047e35db92d,SP
857,13fa2a6c6b9d0f43cb588d7c82117a12,SP
858,5343d0649eca2a983820bfe93fc4d17e,SP
859,7c9130f5f3729edd32aa059141d92484,SP
860,e4ebd3f87bf70440014f07ddda7fbe03,SP
861,33a17d60c64393351ebf1ef860f4e0f2,RS
862,640e21a7d01df7614a3b4923e990d40c,SP
863,d57e18d5f73c7ccb7f7339b61166898d,SP
864,dd2bdf855a9172734fbc3744021ae9b9,MG
865,9d213f303afae4983637247556438ede,SP
866,aadfe0417e61315688b6bd7043361e25,GO
867,079d295dcbf06ee8bb1b65ba964eb2b6,SP
868,55c26bcb609f480eb7868594245febb5,SP
869,cbf09e831b0c11f6f23ffb51004db972,SP
870,7fdb0720c8d7c9075538b365dc8c3a22,PR
871,933446e9a59dece7ae9175103820ca8f,PR
872,3f8247d0f772ffa58560e5c682521ad5,SC
873,e46bc031f2c5bae4ccb40bb90712e9b4,SP
874,4aba391bc3b88717ce08eb11e44937b2,BA
875,fcba71d4d5db057f43249145e4eb1e27,SP
876,c747d5b92c7648417faea95d36d763e8,CE
877,715bbd5ba4e6b74cb0d2f29eb45058b0,SP
878,1430239a858e7682bbc43b20758af153,SP
879,bb7a14e229b1c95156719c3d9552eeee,RJ
880,d598f929fc44e1e38678e7f47250ec04,GO
881,edc518ba25576a0188a0e8f2c3af186f,SP
882,4c18691b6037662be2df78a765d98ab5,SP
883,8f2b51a30523cdecddc2f179f351c7d6,SP
884,6b536a23086fba0d58c08d68814397f6,RJ
885,95f83f51203c626648c875dd41874c7f,MG
886,6b243f80ed07b10f0e8aa0f21a205f3c,PR
887,e7f3bf1ecd8526eb7f3b18059e6716e5,SP
888,4d600e08ecbe08258c79e536c5a42fee,PR
889,2089a6d640999f9b9141ac719b2af596,SP
890,2a167ca73899c85001a837d8fb4962f6,SP
891,458c6fa920810ce2492da71bc26d9eec,SP
892,7494d0dcba8551df6cf37f1b905dc2f7,SP
893,698f5fa55a5f73d0740e9d9a773e8093,RJ
894,4f0d637c1197fd65405ebd755ac9f86b,SP
895,3969863bb8af7f72580b3b1ffd3a17b3,SP
896,2a5b78b41cd05baeac8df54c6606b92c,MG
897,1f7dfad2cb384ea4d2d7e1ffbd78c407,SP
898,08f5819815f3d06545011850bd70f0a8,SP
899,b32be1695eb7ec5f10f72d9610a12527,RS
900,b94cc9f10ddc85e4ba73a6f7974e7101,RJ
901,53243585a1d6dc2643021fd1853d8905,BA
902,6df688df543f90e9b38f4319e75a9d88,MG
903,7f40d06aa0b5f1aa4f41af8c0480e2ef,SP
904,dd88d13bea9e4c2bf47daf224f8141e5,RS
905,72c38a04bd6a1c3dbc5298425a0db86d,PR
906,9e17b9d64683aebcbb9ee362d06463b4,SP
907,b5bb2b985208834bd5bd86c7a402bbad,RS
908,b1fecf4da1fa2689bccffa0121953643,MS
909,7b1222c3624aa89b9558b50a2594188c,SP
910,e595809a6c31ec4314fd06ef198c244d,SC
911,ba6b68b55fe8704377a7d43c8e5c0185,MG
912,b8114f2f589a6804810f04f99b36b498,SP
913,83d7070a0b9a8b4625fa8682b819fabb,SP
914,570d4583587a5fe2d47c7be89b91ad27,SP
915,9591fc341b1bfb7ef561e2968ec6e011,SP
916,0af977692321d895349eded183341d28,SP
917,b33aaadd1a8891d2dfef0c4c3bdf0371,SP
918,5d9dc90a686a8fddacffab6bab5653a3,SP
919,cc80e2f693fa6e2408f47ccf62413fc1,PR
920,dee656f0f566ed1aa85bd137c943f08f,SP
921,ace601496e211a664100321f038f50af,SP
922,d673a59aac7a70d8b01e6902bf090a11,SP
923,966cb4760537b1404caedd472cc610a5,SP
924,d4a5e99e0dd915df64ba55a7fbd583fd,SP
925,6bcb2352a2a0c38b845f598298ab9d26,PR
926,2c2c9832d1bb38c5b0034a3b47d313ee,RS
927,f3b80352b986ab4d1057a4b724be19d0,DF
928,b452cb0ae35044c4a53179c39f49fb06,SP
929,0307f7565ff85b299b6e5ef162b1b1a9,SP
930,ffeee66ac5d5a62fe688b9d26f83f534,SP
931,3bfad056cf05c00dabe2f895925d83b1,SP
932,9aa388272ee334b6ae07bc73706e254a,MG
933,74bafed391319577bce6f4d2acc0589a,SP
934,2b03ac196f5ed62ac483960fe0fa3b65,SP
935,0b64bcdb0784abc139af04077d49a20e,RS
936,0bfd0b434243adc5c2e1aa6baf19c6aa,RJ
937,92d14edfb62ee5ae7fdff70b0f4e7233,SP
938,5e105f5c9f63f5f1fd75d6cb942e55b1,SP
939,2fb25ab44bdbeae6a4d816e0d0c9d500,RJ
940,ed4311e67debd72b8610a5347a743087,SP
941,5bf397d04035b5f45cc41e82ec106803,SP
942,f9bbdd976532d50b7816d285a22bd01e,SP
943,e3e15e2c0b9700561efac21c6be48066,SP
944,a5bff0f43eb51f0cad7c37fac7244c8a,SP
945,f52c2422904463fdd7741f99045fecb6,SP
946,14f2b3587172b9db894c9bad8dab520b,RS
947,1354d51653f645349064725ed204e85e,SP
948,eaaa46e98c9e61f6764dd1d7a2ab8b3e,RN
949,5b664594895aefb418afaee6d40a9a23,RJ
950,bf00385a5f7fc1ef39a13c2e9ee50a5f,SP
951,391bbd13b6452244774beff1824006ed,SP
952,c714262700f93defc16bf17a51a4cb23,SP
953,bcd2d7510d58e293f20fad6438c1b314,PR
954,ec4608a1f76453166bb312b2968aeaf4,SP
955,5c603ffb38cbbf25a0e0698941324143,MG
956,2bd05d410a8fd26dc4184a15f4f2f588,MG
957,4dab98ca6cd6d3df586203cefd28a042,RS
958,293dee954235e4e4e43f129313625ebe,DF
959,cd68562d3f44870c08922d380acae552,SP
960,082e0bf4cb865a6533b1e8e498cc0255,SP
961,c286ec035ee04ba81c97508f0b5df544,PR
962,dd8a29ce82d5c705ba932d81494600a5,SP
963,41da412d33e8da4f22baf55cb1bde82c,ES
964,782f78b632a43875dd5b53e3e49c9564,SP
965,28405831a29823802aa22c084cfd0649,SP
966,fe19dce63ae80346207c6c55713d1023,MG
967,a67780aba9dd436e7ac0aa1f889e73ec,SP
968,d594982fd877af63ace38ea1fca27c76,SP
969,dda37071807e404c5bb2a1590c66326f,SP
970,5bc55dbe2f12b6af6d83ed46023e0dc8,MG
971,b1b3948701c5c72445495bd161b83a4c,SP
972,4e92348462c75b6c842b994ce84a0ed4,RS
973,6e13dd869aa7185f601c941423abcc8f,SP
974,723cd880edaacdb998898b67c8f9da30,SP
975,00ee68308b45bc5e2660cd833c3f81cc,SP
976,1fbe10c70e30765ed1de86d9f7e98409,SP
977,001e6ad469a905060d959994f1b41e4f,RJ
978,685b870da5b52a710782c9c0fefbeb5b,SP
979,701938c450705b8ae65fc923b70f35c7,SP
980,f3862c2188522d89860c38a3ea8b550d,SP
981,f5f1f2c5f923f36ad79ea1d07185ddc9,SP
982,cf8ab1616079e2793aa29d524df01bb1,SP
983,160851d3ece7aa1a510f8d1a4bb8a8af,SP
984,61c36f0fc4a47f9532e5512b66668e62,SP
985,59b22a78efb79a4797979612b885db36,MG
986,553a440137d6e0cf776aee0bb83ac9f5,SP
987,ea8482cd71df3c1969d7b9473ff13abc,SP
988,72bc2cce903c872fe376a8faaa81d237,SP
989,65c255b299faf2d12050937cc219c46c,SP
990,f09e26011d833ddab11593c1a097a92a,SP
991,72c73be2b085b9d57650dd53eb2004c9,SP
992,c2bda99904207edd1834f03e0022b007,SP
993,3d4824f20035949c710eaf111f869d39,SP
994,042573af89b6d931f672efaf789d8358,SP
995,5b925e1d006e9476d738aa200751b73b,SP
996,06bb3a2fe5e7b7a845b13e8fb91bd944,MG
997,5f5a58930c3c35f3b5af264f34fb8c85,SP
998,fe2032dab1a61af8794248c8196565c9,SP
999,3092c0b297aacfb4bb6e056ebe13b9b8,SP
1000,c004e5ea15737026cecaee0447e00b75,SP
1001,8629a7efec1aab257e58cda559f03ba7,GO
1002,1c56ffe0e9dea2657fc6e95b53f40b13,SP
1003,74a9b9bddf14ece02beb81f52c41a88d,SP
1004,1cbd32d00d01bb8087a5eb088612fd9c,SP
1005,850857dfac77488c307e2b1cbd84ab5a,PR
1006,e0a366315b1b726b6c7832d664c0f530,SP
1007,4049512728d969bec69f84088b012416,MG
1008,120476eb7a04c149d14772edaf5d9bf2,RJ
1009,cd6efc47efaabf134f8bdb654e10b4f1,RJ
1010,2a7c6c0b0d5efde2bf75ec1e1cec2d41,PR
1011,4e17c65a516f69d023a2ae78b84f28d6,SP
1012,a8739afb32aaa45e01815ca76f76f54b,SP
1013,d4828feed4cda2cd9d6b37899a95a71e,CE
1014,e3d3b3efac954a60d61be70b7e05b49b,SP
1015,d558ebe531605a1285ab2b1bc3256dfb,MG
1016,c7a0a13cbcf29d5ce51c8f80afdc0b89,SC
1017,33ac3e28642ab8bda860a2f693000e78,SP
1018,8936ba0de1073ee888cb3185ae5dc661,SP
1019,18a349e75d307f4b4cc646a691ed4216,SP
1020,a72c2f59332659e361d647515c698798,RS
1021,b55638ad525e906c698fa2ce742c1742,SC
1022,be9a160a9011f627c3e121d076c1ec7b,SC
1023,ed859002ad59dbf8cf3602696a6c3000,PR
1024,12b9676b00f60f3b700e83af21824c0e,RS
1025,ef2fbc2b607d8492bcffe657a4645434,RJ
1026,a080fc8a850289b27500f6b49cca2553,SP
1027,9c57bc60cfad5ee62d35d3f1ce4593a1,PR
1028,9539213aa8e023c01937bef95dc006da,SP
1029,69a43819c758c65a5befb0b471c954d7,PR
